X (In-phase Signal), Sin Input
-1.944580078125000000e-01,-1.000976562500000000e-02
-2.143554687500000000e-01,-1.000976562500000000e-02
-2.342529296875000000e-01,-1.013183593750000000e-02
-2.540283203125000000e-01,-1.025390625000000000e-02
-2.736816406250000000e-01,-1.025390625000000000e-02
-2.932128906250000000e-01,-1.025390625000000000e-02
-3.126220703125000000e-01,-1.037597656250000000e-02
-3.319091796875000000e-01,-1.037597656250000000e-02
-3.509521484375000000e-01,-1.074218750000000000e-02
-3.699951171875000000e-01,-1.062011718750000000e-02
-3.887939453125000000e-01,-1.062011718750000000e-02
-4.074707031250000000e-01,-1.062011718750000000e-02
-4.260253906250000000e-01,-1.049804687500000000e-02
-4.442138671875000000e-01,-1.049804687500000000e-02
-4.624023437500000000e-01,-1.049804687500000000e-02
-4.803466796875000000e-01,-1.086425781250000000e-02
-4.980468750000000000e-01,-1.110839843750000000e-02
-5.155029296875000000e-01,-1.123046875000000000e-02
-5.328369140625000000e-01,-1.062011718750000000e-02
-5.499267578125000000e-01,-1.062011718750000000e-02
-5.667724609375000000e-01,-1.086425781250000000e-02
-5.833740234375000000e-01,-1.098632812500000000e-02
-5.997314453125000000e-01,-1.110839843750000000e-02
-6.157226562500000000e-01,-1.123046875000000000e-02
-6.315917968750000000e-01,-1.123046875000000000e-02
-6.472167968750000000e-01,-1.135253906250000000e-02
-6.624755859375000000e-01,-1.123046875000000000e-02
-6.774902343750000000e-01,-1.135253906250000000e-02
-6.921386718750000000e-01,-1.135253906250000000e-02
-7.065429687500000000e-01,-1.135253906250000000e-02
-7.207031250000000000e-01,-1.135253906250000000e-02
-7.344970703125000000e-01,-1.135253906250000000e-02
-7.480468750000000000e-01,-1.135253906250000000e-02
-7.612304687500000000e-01,-1.135253906250000000e-02
-7.741699218750000000e-01,-1.135253906250000000e-02
-7.866210937500000000e-01,-1.135253906250000000e-02
-7.988281250000000000e-01,-1.135253906250000000e-02
-8.107910156250000000e-01,-1.147460937500000000e-02
-8.222656250000000000e-01,-1.135253906250000000e-02
-8.334960937500000000e-01,-1.147460937500000000e-02
-8.442382812500000000e-01,-1.135253906250000000e-02
-8.547363281250000000e-01,-1.135253906250000000e-02
-8.648681640625000000e-01,-1.147460937500000000e-02
-8.746337890625000000e-01,-1.147460937500000000e-02
-8.839111328125000000e-01,-1.147460937500000000e-02
-8.929443359375000000e-01,-1.147460937500000000e-02
-9.016113281250000000e-01,-1.147460937500000000e-02
-9.097900390625000000e-01,-1.159667968750000000e-02
-9.176025390625000000e-01,-1.159667968750000000e-02
-9.250488281250000000e-01,-1.171875000000000000e-02
-9.321289062500000000e-01,-1.208496093750000000e-02
-9.388427734375000000e-01,-1.232910156250000000e-02
-9.450683593750000000e-01,-1.196289062500000000e-02
-9.509277343750000000e-01,-1.171875000000000000e-02
-9.564208984375000000e-01,-1.171875000000000000e-02
-9.615478515625000000e-01,-1.196289062500000000e-02
-9.661865234375000000e-01,-1.196289062500000000e-02
-9.704589843750000000e-01,-1.184082031250000000e-02
-9.742431640625000000e-01,-1.147460937500000000e-02
-9.776611328125000000e-01,-1.171875000000000000e-02
-9.807128906250000000e-01,-1.245117187500000000e-02
-9.832763671875000000e-01,-1.354980468750000000e-02
-9.854736328125000000e-01,-1.330566406250000000e-02
-9.871826171875000000e-01,-1.245117187500000000e-02
-9.885253906250000000e-01,-1.220703125000000000e-02
-9.895019531250000000e-01,-1.232910156250000000e-02
-9.899902343750000000e-01,-1.257324218750000000e-02
-9.899902343750000000e-01,-1.306152343750000000e-02
-9.897460937500000000e-01,-1.342773437500000000e-02
-9.890136718750000000e-01,-1.330566406250000000e-02
-9.877929687500000000e-01,-1.306152343750000000e-02
-9.862060546875000000e-01,-1.281738281250000000e-02
-9.841308593750000000e-01,-1.293945312500000000e-02
-9.818115234375000000e-01,-1.281738281250000000e-02
-9.788818359375000000e-01,-1.281738281250000000e-02
-9.757080078125000000e-01,-1.306152343750000000e-02
-9.719238281250000000e-01,-1.306152343750000000e-02
-9.678955078125000000e-01,-1.281738281250000000e-02
-9.633789062500000000e-01,-1.293945312500000000e-02
-9.584960937500000000e-01,-1.281738281250000000e-02
-9.531250000000000000e-01,-1.281738281250000000e-02
-9.475097656250000000e-01,-1.281738281250000000e-02
-9.412841796875000000e-01,-1.293945312500000000e-02
-9.348144531250000000e-01,-1.293945312500000000e-02
-9.278564453125000000e-01,-1.293945312500000000e-02
-9.206542968750000000e-01,-1.269531250000000000e-02
-9.129638671875000000e-01,-1.257324218750000000e-02
-9.047851562500000000e-01,-1.257324218750000000e-02
-8.963623046875000000e-01,-1.245117187500000000e-02
-8.875732421875000000e-01,-1.257324218750000000e-02
-8.782958984375000000e-01,-1.245117187500000000e-02
-8.687744140625000000e-01,-1.232910156250000000e-02
-8.587646484375000000e-01,-1.245117187500000000e-02
-8.483886718750000000e-01,-1.245117187500000000e-02
-8.377685546875000000e-01,-1.232910156250000000e-02
-8.266601562500000000e-01,-1.245117187500000000e-02
-8.153076171875000000e-01,-1.232910156250000000e-02
-8.035888671875000000e-01,-1.220703125000000000e-02
-7.915039062500000000e-01,-1.232910156250000000e-02
-7.790527343750000000e-01,-1.220703125000000000e-02
-7.663574218750000000e-01,-1.196289062500000000e-02
-7.532958984375000000e-01,-1.196289062500000000e-02
-7.398681640625000000e-01,-1.232910156250000000e-02
-7.261962890625000000e-01,-1.269531250000000000e-02
-7.121582031250000000e-01,-1.269531250000000000e-02
-6.978759765625000000e-01,-1.245117187500000000e-02
-6.832275390625000000e-01,-1.232910156250000000e-02
-6.683349609375000000e-01,-1.220703125000000000e-02
-6.531982421875000000e-01,-1.232910156250000000e-02
-6.376953125000000000e-01,-1.245117187500000000e-02
-6.219482421875000000e-01,-1.232910156250000000e-02
-6.059570312500000000e-01,-1.208496093750000000e-02
-5.897216796875000000e-01,-1.196289062500000000e-02
-5.732421875000000000e-01,-1.184082031250000000e-02
-5.565185546875000000e-01,-1.184082031250000000e-02
-5.395507812500000000e-01,-1.184082031250000000e-02
-5.223388671875000000e-01,-1.184082031250000000e-02
-5.048828125000000000e-01,-1.184082031250000000e-02
-4.873046875000000000e-01,-1.184082031250000000e-02
-4.694824218750000000e-01,-1.184082031250000000e-02
-4.514160156250000000e-01,-1.184082031250000000e-02
-4.331054687500000000e-01,-1.184082031250000000e-02
-4.147949218750000000e-01,-1.196289062500000000e-02
-3.961181640625000000e-01,-1.184082031250000000e-02
-3.773193359375000000e-01,-1.184082031250000000e-02
-3.583984375000000000e-01,-1.208496093750000000e-02
-3.393554687500000000e-01,-1.208496093750000000e-02
-3.201904296875000000e-01,-1.232910156250000000e-02
-3.007812500000000000e-01,-1.220703125000000000e-02
-2.813720703125000000e-01,-1.220703125000000000e-02
-2.617187500000000000e-01,-1.220703125000000000e-02
-2.419433593750000000e-01,-1.220703125000000000e-02
-2.221679687500000000e-01,-1.220703125000000000e-02
-2.022705078125000000e-01,-1.220703125000000000e-02
-1.822509765625000000e-01,-1.220703125000000000e-02
-1.622314453125000000e-01,-1.208496093750000000e-02
-1.420898437500000000e-01,-1.196289062500000000e-02
-1.218261718750000000e-01,-1.208496093750000000e-02
-1.016845703125000000e-01,-1.208496093750000000e-02
-8.129882812500000000e-02,-1.220703125000000000e-02
-6.103515625000000000e-02,-1.208496093750000000e-02
-4.064941406250000000e-02,-1.220703125000000000e-02
-2.026367187500000000e-02,-1.171875000000000000e-02
1.220703125000000000e-04,-1.171875000000000000e-02
2.050781250000000000e-02,-1.159667968750000000e-02
4.089355468750000000e-02,-1.196289062500000000e-02
6.115722656250000000e-02,-1.196289062500000000e-02
8.154296875000000000e-02,-1.184082031250000000e-02
1.018066406250000000e-01,-1.171875000000000000e-02
1.220703125000000000e-01,-1.171875000000000000e-02
1.423339843750000000e-01,-1.171875000000000000e-02
1.624755859375000000e-01,-1.171875000000000000e-02
1.824951171875000000e-01,-1.171875000000000000e-02
2.025146484375000000e-01,-1.171875000000000000e-02
2.224121093750000000e-01,-1.171875000000000000e-02
2.421875000000000000e-01,-1.171875000000000000e-02
2.618408203125000000e-01,-1.171875000000000000e-02
2.814941406250000000e-01,-1.171875000000000000e-02
3.010253906250000000e-01,-1.171875000000000000e-02
3.203125000000000000e-01,-1.171875000000000000e-02
3.395996093750000000e-01,-1.171875000000000000e-02
3.586425781250000000e-01,-1.171875000000000000e-02
3.775634765625000000e-01,-1.171875000000000000e-02
3.963623046875000000e-01,-1.171875000000000000e-02
4.149169921875000000e-01,-1.171875000000000000e-02
4.333496093750000000e-01,-1.171875000000000000e-02
4.515380859375000000e-01,-1.171875000000000000e-02
4.696044921875000000e-01,-1.159667968750000000e-02
4.874267578125000000e-01,-1.171875000000000000e-02
5.050048828125000000e-01,-1.171875000000000000e-02
5.224609375000000000e-01,-1.171875000000000000e-02
5.396728515625000000e-01,-1.171875000000000000e-02
5.566406250000000000e-01,-1.159667968750000000e-02
5.733642578125000000e-01,-1.159667968750000000e-02
5.898437500000000000e-01,-1.171875000000000000e-02
6.060791015625000000e-01,-1.171875000000000000e-02
6.220703125000000000e-01,-1.159667968750000000e-02
6.378173828125000000e-01,-1.159667968750000000e-02
6.533203125000000000e-01,-1.159667968750000000e-02
6.684570312500000000e-01,-1.159667968750000000e-02
6.833496093750000000e-01,-1.159667968750000000e-02
6.978759765625000000e-01,-1.159667968750000000e-02
7.122802734375000000e-01,-1.159667968750000000e-02
7.261962890625000000e-01,-1.171875000000000000e-02
7.398681640625000000e-01,-1.159667968750000000e-02
7.532958984375000000e-01,-1.171875000000000000e-02
7.663574218750000000e-01,-1.147460937500000000e-02
7.790527343750000000e-01,-1.147460937500000000e-02
7.915039062500000000e-01,-1.135253906250000000e-02
8.035888671875000000e-01,-1.147460937500000000e-02
8.153076171875000000e-01,-1.147460937500000000e-02
8.266601562500000000e-01,-1.159667968750000000e-02
8.377685546875000000e-01,-1.159667968750000000e-02
8.483886718750000000e-01,-1.147460937500000000e-02
8.587646484375000000e-01,-1.147460937500000000e-02
8.686523437500000000e-01,-1.147460937500000000e-02
8.782958984375000000e-01,-1.147460937500000000e-02
8.874511718750000000e-01,-1.147460937500000000e-02
8.963623046875000000e-01,-1.147460937500000000e-02
9.047851562500000000e-01,-1.147460937500000000e-02
9.128417968750000000e-01,-1.159667968750000000e-02
9.205322265625000000e-01,-1.159667968750000000e-02
9.278564453125000000e-01,-1.147460937500000000e-02
9.346923828125000000e-01,-1.159667968750000000e-02
9.412841796875000000e-01,-1.147460937500000000e-02
9.473876953125000000e-01,-1.159667968750000000e-02
9.530029296875000000e-01,-1.147460937500000000e-02
9.583740234375000000e-01,-1.147460937500000000e-02
9.632568359375000000e-01,-1.159667968750000000e-02
9.677734375000000000e-01,-1.147460937500000000e-02
9.718017578125000000e-01,-1.147460937500000000e-02
9.754638671875000000e-01,-1.147460937500000000e-02
9.787597656250000000e-01,-1.147460937500000000e-02
9.815673828125000000e-01,-1.147460937500000000e-02
9.840087890625000000e-01,-1.147460937500000000e-02
9.859619140625000000e-01,-1.147460937500000000e-02
9.875488281250000000e-01,-1.135253906250000000e-02
9.887695312500000000e-01,-1.135253906250000000e-02
9.895019531250000000e-01,-1.123046875000000000e-02
9.897460937500000000e-01,-1.110839843750000000e-02
9.897460937500000000e-01,-1.098632812500000000e-02
9.892578125000000000e-01,-1.110839843750000000e-02
9.882812500000000000e-01,-1.110839843750000000e-02
9.869384765625000000e-01,-1.098632812500000000e-02
9.852294921875000000e-01,-1.110839843750000000e-02
9.830322265625000000e-01,-1.098632812500000000e-02
9.803466796875000000e-01,-1.098632812500000000e-02
9.774169921875000000e-01,-1.123046875000000000e-02
9.738769531250000000e-01,-1.135253906250000000e-02
9.700927734375000000e-01,-1.098632812500000000e-02
9.658203125000000000e-01,-1.049804687500000000e-02
9.611816406250000000e-01,-1.025390625000000000e-02
9.560546875000000000e-01,-1.086425781250000000e-02
9.505615234375000000e-01,-1.110839843750000000e-02
9.447021484375000000e-01,-1.062011718750000000e-02
9.384765625000000000e-01,-1.037597656250000000e-02
9.317626953125000000e-01,-1.013183593750000000e-02
9.246826171875000000e-01,-9.765625000000000000e-03
9.172363281250000000e-01,-9.765625000000000000e-03
9.094238281250000000e-01,-1.000976562500000000e-02
9.011230468750000000e-01,-1.025390625000000000e-02
8.924560546875000000e-01,-1.025390625000000000e-02
8.835449218750000000e-01,-1.013183593750000000e-02
8.741455078125000000e-01,-1.013183593750000000e-02
8.643798828125000000e-01,-1.000976562500000000e-02
8.542480468750000000e-01,-9.765625000000000000e-03
8.437500000000000000e-01,-9.887695312500000000e-03
8.330078125000000000e-01,-1.000976562500000000e-02
8.217773437500000000e-01,-9.887695312500000000e-03
8.103027343750000000e-01,-9.887695312500000000e-03
7.983398437500000000e-01,-9.887695312500000000e-03
7.861328125000000000e-01,-9.887695312500000000e-03
7.735595703125000000e-01,-1.000976562500000000e-02
7.607421875000000000e-01,-9.887695312500000000e-03
7.475585937500000000e-01,-1.000976562500000000e-02
7.340087890625000000e-01,-1.000976562500000000e-02
7.202148437500000000e-01,-1.013183593750000000e-02
7.060546875000000000e-01,-1.013183593750000000e-02
6.916503906250000000e-01,-1.013183593750000000e-02
6.768798828125000000e-01,-1.025390625000000000e-02
6.618652343750000000e-01,-1.025390625000000000e-02
6.466064453125000000e-01,-1.037597656250000000e-02
6.309814453125000000e-01,-1.037597656250000000e-02
6.151123046875000000e-01,-1.074218750000000000e-02
5.991210937500000000e-01,-1.062011718750000000e-02
5.827636718750000000e-01,-1.062011718750000000e-02
5.661621093750000000e-01,-1.062011718750000000e-02
5.493164062500000000e-01,-1.049804687500000000e-02
5.322265625000000000e-01,-1.037597656250000000e-02
5.148925781250000000e-01,-1.074218750000000000e-02
4.974365234375000000e-01,-1.110839843750000000e-02
4.797363281250000000e-01,-1.135253906250000000e-02
4.617919921875000000e-01,-1.098632812500000000e-02
4.436035156250000000e-01,-1.049804687500000000e-02
4.252929687500000000e-01,-1.074218750000000000e-02
4.068603515625000000e-01,-1.098632812500000000e-02
3.881835937500000000e-01,-1.098632812500000000e-02
3.692626953125000000e-01,-1.135253906250000000e-02
3.503417968750000000e-01,-1.123046875000000000e-02
3.311767578125000000e-01,-1.135253906250000000e-02
3.118896484375000000e-01,-1.135253906250000000e-02
2.924804687500000000e-01,-1.135253906250000000e-02
2.729492187500000000e-01,-1.135253906250000000e-02
2.532958984375000000e-01,-1.147460937500000000e-02
2.336425781250000000e-01,-1.147460937500000000e-02
2.137451171875000000e-01,-1.135253906250000000e-02
1.937255859375000000e-01,-1.147460937500000000e-02
1.737060546875000000e-01,-1.135253906250000000e-02
1.536865234375000000e-01,-1.135253906250000000e-02
1.335449218750000000e-01,-1.135253906250000000e-02
1.132812500000000000e-01,-1.147460937500000000e-02
9.301757812500000000e-02,-1.147460937500000000e-02
7.275390625000000000e-02,-1.147460937500000000e-02
5.236816406250000000e-02,-1.135253906250000000e-02
3.198242187500000000e-02,-1.147460937500000000e-02
1.159667968750000000e-02,-1.135253906250000000e-02
-8.789062500000000000e-03,-1.147460937500000000e-02
-2.917480468750000000e-02,-1.147460937500000000e-02
-4.956054687500000000e-02,-1.147460937500000000e-02
-6.982421875000000000e-02,-1.147460937500000000e-02
-9.020996093750000000e-02,-1.147460937500000000e-02
-1.104736328125000000e-01,-1.159667968750000000e-02
-1.306152343750000000e-01,-1.147460937500000000e-02
-1.508789062500000000e-01,-1.171875000000000000e-02
-1.710205078125000000e-01,-1.171875000000000000e-02
-1.910400390625000000e-01,-1.220703125000000000e-02
-2.109375000000000000e-01,-1.208496093750000000e-02
-2.308349609375000000e-01,-1.184082031250000000e-02
-2.506103515625000000e-01,-1.159667968750000000e-02
-2.702636718750000000e-01,-1.196289062500000000e-02
-2.897949218750000000e-01,-1.184082031250000000e-02
-3.092041015625000000e-01,-1.184082031250000000e-02
-3.284912109375000000e-01,-1.159667968750000000e-02
-3.476562500000000000e-01,-1.171875000000000000e-02
-3.666992187500000000e-01,-1.196289062500000000e-02
-3.856201171875000000e-01,-1.318359375000000000e-02
-4.042968750000000000e-01,-1.342773437500000000e-02
-4.227294921875000000e-01,-1.293945312500000000e-02
-4.411621093750000000e-01,-1.232910156250000000e-02
-4.592285156250000000e-01,-1.220703125000000000e-02
-4.771728515625000000e-01,-1.232910156250000000e-02
-4.949951171875000000e-01,-1.281738281250000000e-02
-5.125732421875000000e-01,-1.330566406250000000e-02
-5.299072265625000000e-01,-1.342773437500000000e-02
-5.469970703125000000e-01,-1.318359375000000000e-02
-5.638427734375000000e-01,-1.293945312500000000e-02
-5.804443359375000000e-01,-1.281738281250000000e-02
-5.968017578125000000e-01,-1.269531250000000000e-02
-6.130371093750000000e-01,-1.293945312500000000e-02
-6.289062500000000000e-01,-1.281738281250000000e-02
-6.445312500000000000e-01,-1.293945312500000000e-02
-6.597900390625000000e-01,-1.281738281250000000e-02
-6.749267578125000000e-01,-1.293945312500000000e-02
-6.896972656250000000e-01,-1.293945312500000000e-02
-7.041015625000000000e-01,-1.293945312500000000e-02
-7.182617187500000000e-01,-1.281738281250000000e-02
-7.321777343750000000e-01,-1.281738281250000000e-02
-7.457275390625000000e-01,-1.293945312500000000e-02
-7.590332031250000000e-01,-1.281738281250000000e-02
-7.718505859375000000e-01,-1.281738281250000000e-02
-7.845458984375000000e-01,-1.269531250000000000e-02
-7.967529296875000000e-01,-1.257324218750000000e-02
-8.087158203125000000e-01,-1.257324218750000000e-02
-8.203125000000000000e-01,-1.245117187500000000e-02
-8.315429687500000000e-01,-1.232910156250000000e-02
-8.424072265625000000e-01,-1.245117187500000000e-02
-8.529052734375000000e-01,-1.232910156250000000e-02
-8.631591796875000000e-01,-1.245117187500000000e-02
-8.729248046875000000e-01,-1.232910156250000000e-02
-8.823242187500000000e-01,-1.232910156250000000e-02
-8.913574218750000000e-01,-1.232910156250000000e-02
-9.001464843750000000e-01,-1.232910156250000000e-02
-9.084472656250000000e-01,-1.232910156250000000e-02
-9.162597656250000000e-01,-1.232910156250000000e-02
-9.238281250000000000e-01,-1.208496093750000000e-02
-9.309082031250000000e-01,-1.196289062500000000e-02
-9.377441406250000000e-01,-1.208496093750000000e-02
-9.440917968750000000e-01,-1.257324218750000000e-02
-9.499511718750000000e-01,-1.269531250000000000e-02
-9.555664062500000000e-01,-1.245117187500000000e-02
-9.606933593750000000e-01,-1.220703125000000000e-02
-9.654541015625000000e-01,-1.220703125000000000e-02
-9.697265625000000000e-01,-1.220703125000000000e-02
-9.736328125000000000e-01,-1.220703125000000000e-02
-9.771728515625000000e-01,-1.245117187500000000e-02
-9.802246093750000000e-01,-1.208496093750000000e-02
-9.829101562500000000e-01,-1.196289062500000000e-02
-9.851074218750000000e-01,-1.184082031250000000e-02
-9.869384765625000000e-01,-1.171875000000000000e-02
-9.884033203125000000e-01,-1.171875000000000000e-02
-9.893798828125000000e-01,-1.184082031250000000e-02
-9.898681640625000000e-01,-1.171875000000000000e-02
-9.899902343750000000e-01,-1.184082031250000000e-02
-9.898681640625000000e-01,-1.184082031250000000e-02
-9.891357421875000000e-01,-1.184082031250000000e-02
-9.880371093750000000e-01,-1.184082031250000000e-02
-9.864501953125000000e-01,-1.184082031250000000e-02
-9.846191406250000000e-01,-1.184082031250000000e-02
-9.821777343750000000e-01,-1.184082031250000000e-02
-9.794921875000000000e-01,-1.208496093750000000e-02
-9.761962890625000000e-01,-1.220703125000000000e-02
-9.726562500000000000e-01,-1.220703125000000000e-02
-9.686279296875000000e-01,-1.220703125000000000e-02
-9.642333984375000000e-01,-1.220703125000000000e-02
-9.593505859375000000e-01,-1.220703125000000000e-02
-9.541015625000000000e-01,-1.208496093750000000e-02
-9.484863281250000000e-01,-1.220703125000000000e-02
-9.423828125000000000e-01,-1.208496093750000000e-02
-9.359130859375000000e-01,-1.208496093750000000e-02
-9.290771484375000000e-01,-1.208496093750000000e-02
-9.218750000000000000e-01,-1.196289062500000000e-02
-9.143066406250000000e-01,-1.208496093750000000e-02
-9.062500000000000000e-01,-1.208496093750000000e-02
-8.978271484375000000e-01,-1.208496093750000000e-02
-8.890380859375000000e-01,-1.208496093750000000e-02
-8.798828125000000000e-01,-1.208496093750000000e-02
-8.703613281250000000e-01,-1.184082031250000000e-02
-8.604736328125000000e-01,-1.159667968750000000e-02
-8.502197265625000000e-01,-1.159667968750000000e-02
-8.395996093750000000e-01,-1.184082031250000000e-02
-8.286132812500000000e-01,-1.196289062500000000e-02
-8.172607421875000000e-01,-1.184082031250000000e-02
-8.056640625000000000e-01,-1.171875000000000000e-02
-7.935791015625000000e-01,-1.171875000000000000e-02
-7.812500000000000000e-01,-1.159667968750000000e-02
-7.685546875000000000e-01,-1.159667968750000000e-02
-7.556152343750000000e-01,-1.171875000000000000e-02
-7.421875000000000000e-01,-1.159667968750000000e-02
-7.285156250000000000e-01,-1.184082031250000000e-02
-7.145996093750000000e-01,-1.171875000000000000e-02
-7.003173828125000000e-01,-1.171875000000000000e-02
-6.857910156250000000e-01,-1.171875000000000000e-02
-6.708984375000000000e-01,-1.171875000000000000e-02
-6.558837890625000000e-01,-1.159667968750000000e-02
-6.403808593750000000e-01,-1.171875000000000000e-02
-6.247558593750000000e-01,-1.159667968750000000e-02
-6.087646484375000000e-01,-1.171875000000000000e-02
-5.926513671875000000e-01,-1.171875000000000000e-02
-5.761718750000000000e-01,-1.159667968750000000e-02
-5.594482421875000000e-01,-1.171875000000000000e-02
-5.424804687500000000e-01,-1.159667968750000000e-02
-5.253906250000000000e-01,-1.159667968750000000e-02
-5.079345703125000000e-01,-1.171875000000000000e-02
-4.903564453125000000e-01,-1.159667968750000000e-02
-4.725341796875000000e-01,-1.171875000000000000e-02
-4.544677734375000000e-01,-1.159667968750000000e-02
-4.362792968750000000e-01,-1.159667968750000000e-02
-4.179687500000000000e-01,-1.159667968750000000e-02
-3.994140625000000000e-01,-1.159667968750000000e-02
-3.806152343750000000e-01,-1.159667968750000000e-02
-3.616943359375000000e-01,-1.159667968750000000e-02
-3.426513671875000000e-01,-1.159667968750000000e-02
-3.234863281250000000e-01,-1.147460937500000000e-02
-3.041992187500000000e-01,-1.159667968750000000e-02
-2.846679687500000000e-01,-1.159667968750000000e-02
-2.651367187500000000e-01,-1.159667968750000000e-02
-2.453613281250000000e-01,-1.159667968750000000e-02
-2.255859375000000000e-01,-1.159667968750000000e-02
-2.056884765625000000e-01,-1.159667968750000000e-02
-1.857910156250000000e-01,-1.171875000000000000e-02
-1.657714843750000000e-01,-1.159667968750000000e-02
-1.456298828125000000e-01,-1.159667968750000000e-02
-1.253662109375000000e-01,-1.147460937500000000e-02
-1.051025390625000000e-01,-1.135253906250000000e-02
-8.483886718750000000e-02,-1.159667968750000000e-02
-6.457519531250000000e-02,-1.159667968750000000e-02
-4.418945312500000000e-02,-1.159667968750000000e-02
-2.380371093750000000e-02,-1.147460937500000000e-02
-3.417968750000000000e-03,-1.159667968750000000e-02
1.696777343750000000e-02,-1.135253906250000000e-02
3.735351562500000000e-02,-1.159667968750000000e-02
5.773925781250000000e-02,-1.147460937500000000e-02
7.800292968750000000e-02,-1.147460937500000000e-02
9.826660156250000000e-02,-1.147460937500000000e-02
1.185302734375000000e-01,-1.159667968750000000e-02
1.387939453125000000e-01,-1.159667968750000000e-02
1.589355468750000000e-01,-1.147460937500000000e-02
1.790771484375000000e-01,-1.147460937500000000e-02
1.989746093750000000e-01,-1.159667968750000000e-02
2.189941406250000000e-01,-1.147460937500000000e-02
2.387695312500000000e-01,-1.159667968750000000e-02
2.585449218750000000e-01,-1.159667968750000000e-02
2.780761718750000000e-01,-1.147460937500000000e-02
2.976074218750000000e-01,-1.159667968750000000e-02
3.170166015625000000e-01,-1.147460937500000000e-02
3.361816406250000000e-01,-1.147460937500000000e-02
3.553466796875000000e-01,-1.147460937500000000e-02
3.742675781250000000e-01,-1.147460937500000000e-02
3.930664062500000000e-01,-1.159667968750000000e-02
4.117431640625000000e-01,-1.147460937500000000e-02
4.301757812500000000e-01,-1.147460937500000000e-02
4.483642578125000000e-01,-1.135253906250000000e-02
4.664306640625000000e-01,-1.123046875000000000e-02
4.843750000000000000e-01,-1.110839843750000000e-02
5.019531250000000000e-01,-1.110839843750000000e-02
5.194091796875000000e-01,-1.110839843750000000e-02
5.367431640625000000e-01,-1.098632812500000000e-02
5.537109375000000000e-01,-1.098632812500000000e-02
5.705566406250000000e-01,-1.098632812500000000e-02
5.870361328125000000e-01,-1.110839843750000000e-02
6.032714843750000000e-01,-1.098632812500000000e-02
6.193847656250000000e-01,-1.123046875000000000e-02
6.351318359375000000e-01,-1.135253906250000000e-02
6.506347656250000000e-01,-1.123046875000000000e-02
6.657714843750000000e-01,-1.074218750000000000e-02
6.807861328125000000e-01,-1.037597656250000000e-02
6.954345703125000000e-01,-1.037597656250000000e-02
7.097167968750000000e-01,-1.110839843750000000e-02
7.238769531250000000e-01,-1.098632812500000000e-02
7.375488281250000000e-01,-1.037597656250000000e-02
7.509765625000000000e-01,-1.013183593750000000e-02
7.641601562500000000e-01,-9.765625000000000000e-03
7.768554687500000000e-01,-9.887695312500000000e-03
7.894287109375000000e-01,-9.887695312500000000e-03
8.015136718750000000e-01,-1.025390625000000000e-02
8.133544921875000000e-01,-1.025390625000000000e-02
8.247070312500000000e-01,-1.025390625000000000e-02
8.358154296875000000e-01,-1.025390625000000000e-02
8.465576171875000000e-01,-1.000976562500000000e-02
8.569335937500000000e-01,-9.887695312500000000e-03
8.670654296875000000e-01,-9.765625000000000000e-03
8.765869140625000000e-01,-9.887695312500000000e-03
8.858642578125000000e-01,-9.887695312500000000e-03
8.947753906250000000e-01,-1.000976562500000000e-02
9.033203125000000000e-01,-9.887695312500000000e-03
9.114990234375000000e-01,-9.887695312500000000e-03
9.191894531250000000e-01,-9.887695312500000000e-03
9.266357421875000000e-01,-9.887695312500000000e-03
9.335937500000000000e-01,-9.887695312500000000e-03
9.400634765625000000e-01,-1.000976562500000000e-02
9.462890625000000000e-01,-1.000976562500000000e-02
9.520263671875000000e-01,-1.013183593750000000e-02
9.575195312500000000e-01,-1.013183593750000000e-02
9.624023437500000000e-01,-1.013183593750000000e-02
9.670410156250000000e-01,-1.025390625000000000e-02
9.711914062500000000e-01,-1.025390625000000000e-02
9.748535156250000000e-01,-1.037597656250000000e-02
9.781494140625000000e-01,-1.062011718750000000e-02
9.810791015625000000e-01,-1.062011718750000000e-02
9.836425781250000000e-01,-1.062011718750000000e-02
9.857177734375000000e-01,-1.049804687500000000e-02
9.873046875000000000e-01,-1.037597656250000000e-02
9.885253906250000000e-01,-1.037597656250000000e-02
9.893798828125000000e-01,-1.062011718750000000e-02
9.897460937500000000e-01,-1.098632812500000000e-02
9.897460937500000000e-01,-1.123046875000000000e-02
9.893798828125000000e-01,-1.110839843750000000e-02
9.885253906250000000e-01,-1.049804687500000000e-02
9.871826171875000000e-01,-1.074218750000000000e-02
9.854736328125000000e-01,-1.074218750000000000e-02
9.833984375000000000e-01,-1.098632812500000000e-02
9.808349609375000000e-01,-1.110839843750000000e-02
9.779052734375000000e-01,-1.123046875000000000e-02
9.746093750000000000e-01,-1.123046875000000000e-02
9.708251953125000000e-01,-1.135253906250000000e-02
9.665527343750000000e-01,-1.123046875000000000e-02
9.620361328125000000e-01,-1.123046875000000000e-02
9.570312500000000000e-01,-1.135253906250000000e-02
9.515380859375000000e-01,-1.135253906250000000e-02
9.458007812500000000e-01,-1.135253906250000000e-02
9.395751953125000000e-01,-1.123046875000000000e-02
9.329833984375000000e-01,-1.135253906250000000e-02
9.259033203125000000e-01,-1.135253906250000000e-02
9.185791015625000000e-01,-1.135253906250000000e-02
9.107666015625000000e-01,-1.135253906250000000e-02
9.025878906250000000e-01,-1.135253906250000000e-02
8.940429687500000000e-01,-1.135253906250000000e-02
